pidx,jhno,pno,url,status,name,yomi,spot
2268,46,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3199/,県天然記念物,鷹の巣,,和歌山県和歌山市
2269,46,28,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3200/,未指定,雑賀崎の町並み,,和歌山県和歌山市
2270,46,29,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3201/,県史跡,水軒堤防,,和歌山県和歌山市
2271,46,30,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3202/,国重建造物,和歌浦天満神社（和歌浦天満宮）,,和歌山県和歌山市
2272,46,31,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3203/,未指定、国登録,明光通りの町並み,,和歌山県和歌山市
2273,47,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3204/,国重伝建,湯浅町湯浅伝統的 建造物群保存地区,,和歌山県湯浅町
2274,47,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3205/,未指定,加納家（角長）,,和歌山県湯浅町
2275,47,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3206/,町有形民俗（14件）、ほか未指定,醤油醸造用具,,和歌山県湯浅町
2276,47,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3207/,未指定,醤油の製造技術,,和歌山県湯浅町
2277,47,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3208/,未指定,津浦家（旧内伝麹店）,,和歌山県湯浅町
2278,47,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3209/,未指定,麹製造関連用具,,和歌山県湯浅町
2279,47,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3210/,未指定,栖原家,,和歌山県湯浅町
2280,47,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3211/,未指定,戸津井家 （戸津井醤油醸造場）,,和歌山県湯浅町
2281,47,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3212/,未指定,大仙堀,,和歌山県湯浅町
2282,47,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3213/,未指定,大船一艘代々相伝書状,,和歌山県湯浅町
2283,47,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3214/,未指定,北村家 （大坂屋三右衛門店・玉井醤本舗）,,和歌山県湯浅町
2284,47,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3215/,未指定,太田家 （太田久助吟製）,,和歌山県湯浅町
2285,47,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3216/,未指定,金山寺味噌の製造技術,,和歌山県湯浅町
2286,47,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3217/,町有形（建造物、彫刻）,顯國神社（本殿・祝詞殿・拝殿、手水鉢）,,和歌山県湯浅町
2287,47,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3218/,未指定,顯國神社の祭礼 （顯國神社の三面獅子）,,和歌山県湯浅町
2288,47,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3219/,未指定,ナレズシ,,和歌山県湯浅町
2289,47,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3220/,未指定,熊野街道道標,,和歌山県湯浅町
2290,47,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3221/,県有形（建造物）,深専寺本堂・惣門・庫裡及び玄関・書院）,,和歌山県湯浅町
2291,47,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3222/,未指定,湯浅駅駅舎,,和歌山県湯浅町
2292,47,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3223/,未指定,甚風呂（歴史民俗資料館）,,和歌山県湯浅町
2293,47,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3224/,未指定,しらす丼,,和歌山県湯浅町
2294,47,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3225/,未指定,茶粥,,和歌山県湯浅町
2295,48,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3226/,未指定,稲佐の浜,,島根県出雲市
2296,48,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3227/,未指定,薗の長浜,,島根県出雲市
2297,48,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3228/,大山隠岐国立公園,日御碕,,島根県出雲市
2298,48,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3229/,未指定,長浜神社,,島根県出雲市
2299,48,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3230/,未指定,神戸川河口,,島根県出雲市
2300,48,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3231/,国宝・国重文 建造物,出雲大社本殿ほか,,島根県出雲市
2301,48,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3232/,未指定,神迎神事,,島根県出雲市
2302,48,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3233/,県指定建造物,上宮,,島根県出雲市
2303,48,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3234/,国指定無形民俗文化財,大土地神楽,,島根県出雲市
2304,48,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3235/,未指定,屏風岩,,島根県出雲市
2305,48,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3236/,未指定,筆投島,,島根県出雲市
2306,48,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3237/,未指定,つぶて岩,,島根県出雲市
2307,48,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3238/,国登録有形文化財,出雲日御碕灯台,,島根県出雲市
2308,48,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3239/,国重文建造物,日御碕神社社殿,,島根県出雲市
2309,48,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3240/,県指定有形文化財,出雲国風土記（日御碕本）,,島根県出雲市
2310,48,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3241/,国宝工芸品,白糸威鎧,,島根県出雲市
2311,48,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3242/,未指定,月読社,,島根県出雲市
2312,48,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3243/,国指定天然記念物,経島のウミネコ繁殖地,,島根県出雲市
2313,48,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3244/,未指定,神幸神事,,島根県出雲市
2314,48,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3245/,未指定,宇龍,,島根県出雲市
2315,48,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3246/,未指定,権現島（熊野神社）,,島根県出雲市
2316,48,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3247/,未指定,鷺浦,,島根県出雲市
2317,48,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3248/,国指定史跡,猪目洞窟遺物包含層,,島根県出雲市
2318,49,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3249/,国重伝建,倉敷川畔伝統的建造物群保存地区,,岡山県倉敷市
2319,49,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3250/,国重文（建造物）,旧大原家住宅,,岡山県倉敷市
2320,49,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3251/,国重文（建造物）,大橋家住宅,,岡山県倉敷市
2321,49,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3252/,国重文（建造物）,井上家住宅,,岡山県倉敷市
2322,49,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3253/,市重文（建造物）、国登録,楠戸家住宅,,岡山県倉敷市
2323,49,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3254/,未指定,大原美術館,,岡山県倉敷市
2324,49,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3255/,国登録,旧中国銀行倉敷本町出張所,,岡山県倉敷市
2325,49,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3256/,未指定,有隣荘,,岡山県倉敷市
2326,49,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3257/,市指定,倉敷館,,岡山県倉敷市
2327,49,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3258/,未指定,倉敷考古館,,岡山県倉敷市
2328,49,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3259/,未指定,倉敷アイビースクエア,,岡山県倉敷市
2329,49,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3260/,国登録,倉敷紡績記念館,,岡山県倉敷市
2330,49,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3261/,未指定,倉敷屏風祭,,岡山県倉敷市
2331,49,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3262/,未指定,素隠居,,岡山県倉敷市
2332,49,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3263/,未指定,ばらずし,,岡山県倉敷市
2333,49,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3264/,未指定,倉敷民藝館,,岡山県倉敷市
2334,49,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3265/,未指定,民芸品,,岡山県倉敷市
2335,49,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3266/,国重文（建造物）,高梁川東西用水取配水施設,,岡山県倉敷市
2336,49,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3267/,市指定,一の口水門,,岡山県倉敷市
2337,49,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3268/,国登録,磯崎眠亀記念館,,岡山県倉敷市
2338,49,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3269/,市重文（歴史資料）,錦莞莚,,岡山県倉敷市
2339,49,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3270/,市指定,板敷水門,,岡山県倉敷市
2340,49,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3271/,県重文（建造物）,蓮台寺,,岡山県倉敷市
2341,49,24,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3272/,県重文（建造物）,由加神社,,岡山県倉敷市
2342,49,25,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3273/,国重文（建造物）、県史跡,旧野﨑家住宅,,岡山県倉敷市
2343,49,26,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3274/,未指定,繊維製品,,岡山県倉敷市
2344,49,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3275/,未指定,下津井町並み保存地区,,岡山県倉敷市
2345,49,28,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3276/,未指定,むかし下津井回船問屋,,岡山県倉敷市
2346,49,29,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3277/,未指定,下津井節,,岡山県倉敷市
2347,49,30,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3278/,未指定,玉島町並み保存地区,,岡山県倉敷市
2348,49,31,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3279/,国登録,旧柚木家住宅(西爽亭）,,岡山県倉敷市
2349,50,1,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3280/,未指定,越前焼,,福井県越前町
2350,50,2,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3281/,県有形（建造物）,劔神社本殿,,福井県越前町
2351,50,3,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3282/,県無形,陶芸越前大がめ捻じたて成形技法,,福井県越前町
2352,50,4,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3283/,県史跡,神明ヶ谷須恵器窯跡,,福井県越前町
2353,50,5,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3284/,未指定,越南窯,,福井県越前町
2354,50,6,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3285/,県有形（古文書）,劔神社文書,,福井県越前町
2355,50,7,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3286/,町史跡,越前釜跡群,,福井県越前町
2356,50,8,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3287/,町史跡,北釜屋甕墓,,福井県越前町
2357,50,9,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3288/,町有形（考古資料）,三筋壺,,福井県越前町
2358,50,10,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3289/,未指定,越前赤瓦,,福井県越前町
2359,50,11,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3290/,未指定,越前瓦,,福井県越前町
2360,50,12,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3291/,未指定,陶土・珪砂採掘場,,愛知県瀬戸市
2361,50,13,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3292/,市指定史跡,広久手第30号窯跡,,愛知県瀬戸市
2362,50,14,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3293/,国史跡,瀬戸窯跡、小長曽陶器窯跡,せとかまあと、こながそとうきかまあと,愛知県瀬戸市
2363,50,15,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3294/,国史跡,瀬戸窯跡、瓶子陶器窯跡,せとかまあと、へいじとうきかまあと,愛知県瀬戸市
2364,50,16,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3295/,国重文（工芸品）,陶製狛犬,とうせいこまいぬ,愛知県瀬戸市
2365,50,17,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3296/,市指定（工芸品）,古瀬戸瓶子,,愛知県瀬戸市
2366,50,18,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3297/,未指定,窯垣,,愛知県瀬戸市
2367,50,19,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3298/,未指定,窯垣の小径,,愛知県瀬戸市
2368,50,20,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3299/,未指定,赤津瓦,,愛知県瀬戸市
2369,50,21,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3300/,未指定,やきもの祭,,愛知県瀬戸市
2370,50,22,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3301/,未指定,やきもの散歩道の文化的景観,,愛知県常滑市
2371,50,23,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3302/,国重要有形民俗,常滑の陶器の生産用具・製品,とこなめのとうきのせいさんようぐ・せいひん,愛知県常滑市
2372,50,24,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3303/,国重要有形民俗,登窯,のぼりがま,愛知県常滑市
2373,50,25,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3304/,市指定無形,無形文化財　常滑焼の製作技術,,愛知県常滑市
2374,50,26,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3305/,県史跡,篭池古窯,,愛知県常滑市
2375,50,27,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3306/,市指定史跡,高坂古窯址,,愛知県常滑市
2376,50,28,https://japan-heritage.bunka.go.jp/ja/culturalproperties/result/3307/,市指定有形,鯉江方寿翁家の墓,,愛知県常滑市
